location_id,index,KLADR,FIAS,OKATO,OKTMO,IFNS,timezone,latitude,longitude,population
706,172610,6900900100000,89a1b73c-6058-49e0-bdba-e7f10c2342dd,28216501000,28616101,6912,UTC+3,56.2568002,32.0805972,9376
709,172332,6901000100000,7f0cc277-4994-4c14-abe9-bbb776a8bcfc,28218501000,28618101001,6914,UTC+3,56.1760709,34.5825504,6937
711,171571,6901100100000,fe762e07-f90b-4758-9816-54112f02740e,28222501000,28622101,6910,UTC+3,57.2579471,37.7821253,13870
716,171250,6901500100000,8f171e04-35f6-4c4d-bd95-97a5601b0d71,28430000000,28630101,6949,UTC+3,56.7275533,36.8011699,41303
719,171660,6901600100000,b62cf2b9-b222-434b-89ea-19e58c73b406,28232501000,28632101001,6906,UTC+3,58.0570193,37.1125975,5608
722,172110,6901700100000,1370dc6a-9c3c-428b-b8ff-17fe39ee7654,28234501000,28634101,6915,UTC+3,57.0263733,34.1676435,10008
724,171210,6901900100000,65ff289f-75f8-4a63-8d7a-7126496de247,28238501000,28638101,6915,UTC+3,57.122256,35.4667886,12259
737,171360,6903200100000,44d646fd-0ad2-49d7-ad37-41aacd6f1aee,28253501000,28653101001,6914,UTC+3,56.514955,34.9335145,8610
742,172840,6903400100000,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76,28255501000,28655101,6912,UTC+3,56.5011791,31.6354366,13018
746,300000,7100000100000,b2601b18-6da2-4789-9fbe-800dde06a2bb,70401000000,70701000,7100,UTC+3,54.192017,37.6153885,501129
747,301760,7100000200000,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,70412000000,70712000001,7153,UTC+3,53.9679582,38.3372104,64561
749,301352,7100200100000,b9688874-4981-4b22-a930-2521c04beb3c,70202501000,70706000001,7148,UTC+3,54.5083788,37.047891,61738
752,301530,7100400100000,a9d553c1-2d2e-422a-afba-96b3b34755e1,70206501000,70606101001,7151,UTC+3,53.8113348,36.1383153,13918
754,301830,7100500100000,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,70208501000,70608101001,7150,UTC+3,53.7700516,38.1225308,31897
756,301320,7100600100000,6fef4448-fd64-4669-8f49-866718b3ec5c,70212501000,70612101001,7148,UTC+3,54.3542431,38.2642325,15220
759,301840,7101000100000,a6fad096-bd8a-49b8-ad26-78d892c208fd,70220501000,70714000001,7150,UTC+3,53.1465725,38.0922412,42350
763,301264,7101400300000,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,70228513000,70628113,7148,UTC+3,53.9418109,37.7019452,8741
764,301280,7101400200000,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,70228508000,70628108001,7148,UTC+3,54.0820644,37.826844,9619
765,301260,7101400100000,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,70228501000,70628101001,7148,UTC+3,53.9321173,37.9220791,25585
767,301720,7101300100000,1b04dfd7-7752-4c40-ae60-9fae9cb95237,70226501000,70626101001,7153,UTC+3,53.9698378,38.5380267,28493
772,301650,7101700100000,0b6e326e-74ca-4e24-93d4-2c385c292bb5,70234501000,70724000001,7153,UTC+3,54.0109754,38.2915652,131227
774,301470,7101900100000,3381114c-df5f-4966-8e74-b2e63d1e71bb,70238501000,70638101001,7151,UTC+3,53.7095993,37.2863144,16248
777,301430,7102000100000,3e63d801-f22b-4ad2-bca2-29f73b0388dc,70240501000,70640101001,7151,UTC+3,54.1345367,36.4806933,18975
778,301414,7102000200000,de83a84d-6526-46dc-9501-82a4542e5abb,70240508000,70640108,7151,UTC+3,54.0985105,36.2474377,994
781,301600,7102200100000,d3f84234-d9f9-4bd9-ae29-459fb22c5433,70244501000,70644101001,7150,UTC+3,53.9731407,38.1763104,55282
784,301205,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9,70248504000,70648104001,7151,UTC+3,53.9337099,37.6315517,7537
785,301240,7102400100000,2711a4bb-c464-405f-8b8b-cac284c9ae72,70432000000,70648101001,7151,UTC+3,54.0020749,37.517686,58154
787,301030,7102500100000,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,70250501000,70650101001,7148,UTC+3,54.4795178,37.689669,16804
788,150000,7600000100000,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,78401000000,78701000,7600,UTC+3,57.6216145,39.897878,591486
790,152020,7600000200000,f147ed70-422e-40d0-9088-810f7b57ed59,78405000000,78705000001,7608,UTC+3,56.7360435,38.8543064,41923
795,152240,7600500100000,b94f9367-389f-4825-a837-d6af47171ed8,78212501000,78612101001,7609,UTC+3,57.3091552,39.8545157,17792
797,152070,7600600100000,28068176-9b2e-4333-a320-9b748b98b9d3,78215501000,78615101001,7611,UTC+3,58.1859542,40.1796765,15861
799,152470,7600700100000,f81f98ae-4e55-4fc3-8968-6ac6f1118c69,78218501000,78618101001,7611,UTC+3,58.3619868,40.6869581,5553
801,152830,7600800100000,e5b1d3f2-b34d-48f7-8b23-1109114de8aa,78221501000,78621101,7612,UTC+3,57.7881664,38.4542816,5932
807,152150,7601400100000,ab242d02-4d6c-4a1a-a9ce-ed9db691fc31,78410000000,78637101001,7609,UTC+3,57.2050177,39.4378357,31791
809,152850,7601300100000,d1bfddc3-1c78-40af-aeb0-c724ed7a9b4f,78234501000,78634101,7610,UTC+3,58.506328,39.1210034,6085
811,152900,7601500100000,292c0a6a-47ce-435d-8a75-f80e9ce67fba,78415000000,78715000001,7610,UTC+3,58.0483802,38.858338,200771
813,152300,7601600100000,55aa704c-ff9b-45e6-9493-eb10890e2824,78417000000,78643101001,7611,UTC+3,57.8674237,39.5368234,41001
815,152610,7601700100000,bddb02e3-ce5b-4128-8433-b4ad228914b9,78420000000,78646101,7612,UTC+3,57.5223866,38.3019793,34505
816,241000,3200000100000,414b71cf-921e-4bfc-b6e0-f7395d16aaef,15401000000,15701000001,3200,UTC+3,53.2420071,34.3652716,415640
817,243140,3200000300000,59cb1f1f-16f9-47eb-9487-14a6c00e8621,15415000000,15715000001,3200,UTC+3,52.7529052,32.2339161,62510
818,241550,3200000200000,485f4c4d-aced-4b94-b975-88e72b7dcb72,15425000000,15725000001,3245,UTC+3,53.3738801,34.1059226,17933
820,243020,3200000400000,cf4dd9d7-d152-4140-bed2-59d8be5a4e2c,15420000000,15720000001,3241,UTC+3,52.5371426,31.9356826,40552
826,242600,3200600100000,fd37b6f0-2406-41ca-86bc-57dd58fd71f4,15216501000,15616104001,3245,UTC+3,53.5958283,34.355092,29438
827,242610,3200000500000,8d7c89e7-d9b9-4d7a-907c-a654b3a4d23d,15216504000,15710000001,3245,UTC+3,53.4554552,34.4158537,13874
830,242700,3200800100000,bd51e883-748a-4c55-ac0a-eee31be1433e,15222501000,15622101001,3245,UTC+3,53.5341219,33.7302166,18269
832,243600,3200900100000,9491aba8-fbc1-4da8-8ede-8d49690c393a,15223501000,15623101001,3241,UTC+3,52.4265906,31.7360386,5507
834,242500,3201000100000,6f39b866-1fed-4add-aa00-e76992516660,15224501000,15624101001,3245,UTC+3,53.1297194,34.9887859,19715
841,243220,3201600100000,a4162075-13cb-4f4a-9974-ef042c8be149,15236501000,15636101001,3253,UTC+3,53.0600644,32.8467217,7916
849,242440,3202200100000,263c5f6f-335b-4cfa-a234-3c61488c3729,15248501000,15648101001,3245,UTC+3,52.1484215,34.4918198,7282
854,243500,3202500100000,565317d8-daf3-4df1-bf3d-6703b0d1500f,15254501000,15654101001,3253,UTC+3,53.0171239,32.3938351,11640
856,242220,3202600100000,7c080d22-1f3c-43b0-ba63-1e7de99724c9,15256501000,15656101001,3252,UTC+3,52.5791314,33.7660013,15014
858,243300,3202700100000,6a2d5db9-1871-4f1d-b226-bbc6b8400a44,15258501000,15658101001,3253,UTC+3,52.8460665,32.6757071,26196
859,394000,3600000100000,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,20401000000,20701000001,3600,UTC+3,51.6592378,39.1968284,889680
862,397700,3600300100000,0a50bda2-e801-4e11-bcc0-8c6469d46a5d,20204501000,20604101001,3652,UTC+3,51.0902048,40.0320014,19738
864,396070,3600000300000,c7cdacb9-6a1e-4402-8bc6-6ec36a42d05c,20427000000,20727000001,3661,UTC+3,51.3092463,39.2162865,32635
866,396790,3600400100000,33b88f52-819d-4ba5-aa70-3fe4ccfd33d6,20205501000,20605101001,3620,UTC+3,49.9352997,40.5592467,11811
868,397160,3600500100000,e5c49f70-5235-49ef-a16b-816114b36566,20410000000,20710000001,3604,UTC+3,51.3654619,42.100947,65585
870,397500,3600600100000,b3c350d7-8c81-4016-b198-f197536e8321,20208501000,20608101001,3629,UTC+3,50.8313227,40.5977541,27208
876,397600,3601100100000,57a863b5-02a7-482a-8320-a3d165c4bfd0,20215501000,20615101001,3610,UTC+3,50.4241213,41.0162858,20046
880,397900,3601500100000,e0a82358-88c2-44ab-b402-c450e1aa52a8,20221501000,20621101001,3652,UTC+3,50.9944734,39.518302,55864
886,397837,3602000100000,8434550d-dd9b-4bc7-8e5b-d43a991753e2,20231501000,20631101001,3652,UTC+3,50.8678083,39.0406398,33842
888,397400,3601800100000,43fe280f-6fa3-4a06-8daf-94586e2bea44,20227501000,20627101001,3629,UTC+3,51.0953461,41.6173714,6849
895,397350,3602400100000,9cb55edf-0fb2-46af-8f00-02b15c2f1644,20239501000,20639101001,3604,UTC+3,51.1953446,42.2472432,17692
899,396650,3602800100000,1ed74fcf-2dd0-460a-99b9-029ca382517d,20247501000,20647101001,3627,UTC+3,50.170089,39.6225534,62865
901,396900,3602900100000,15d507b5-f67e-4ee6-9f25-683562699fac,20249501000,20649101001,3628,UTC+3,51.6951846,39.0189797,26025
906,397030,3603300100000,fdbadb36-e4f6-4843-8f1f-80bd4fb4381e,20258501000,20658101001,3601,UTC+3,51.831024,40.8074054,11387
907,600000,3300000100000,f66a00e6-179e-4de9-8ecb-78b0277c9f10,17401000000,17701000001,3300,UTC+3,56.1281561,40.4082995,348256
908,601500,3300000300000,aa4aa0d7-f97f-4974-9291-c0a530a1ccb6,17420000000,17720000001,3304,UTC+3,55.6198065,40.6578769,60773
909,601900,3300000400000,0b4978e2-e64c-4db1-b84d-93cf34bdb04b,17425000000,17725000001,3332,UTC+3,56.3553895,41.3169568,145492
910,628461,8600001500000,394a840f-9502-406f-a8be-3a2aa9e8f075,71137000000,71877000,8603,UTC+5,62.1343067,77.4584346,43394
912,601650,3300200100000,59e55956-69a2-432f-b880-74cf8ec0b9fe,17205501000,17605101001,3339,UTC+3,56.3919652,38.711035,61544
913,601670,3300200300000,9f490940-079f-4bf9-9931-48952c1bea4f,17205508000,17605108001,3339,UTC+3,56.3750001,38.583938,14372
914,601640,3300200200000,4f178a20-53a7-4032-b62b-7337315e0fc1,17205505000,17605105001,3339,UTC+3,56.3133447,38.7034267,14868
915,602205,3300000500000,0d7d5d87-f0a6-428f-b655-d3be106c64a2,17435000000,17735000001,3334,UTC+3,55.5632276,42.023006,116078
917,601440,3300300100000,0114e0c6-4060-4473-bc44-779e5a85e9dd,17210501000,17610101001,3332,UTC+3,56.2976528,42.2687311,41252
919,601480,3300400100000,e3bc9262-6bcf-42f8-a0bd-a8a00def58bc,17215501000,17615101001,3332,UTC+3,56.2021059,42.692517,14015
921,601300,3300600100000,13cf312e-735f-4faa-8a7d-9a2622d50438,17225501000,17625101001,3340,UTC+3,56.3488712,40.9955682,13113
923,601570,3300500200000,4f68f8c7-bf54-48a6-8165-0313d75a83c2,17220515000,17620115001,3304,UTC+3,55.4525994,40.6124362,6791
925,601010,3300700100000,115db243-1238-412f-a2a1-6d53ef30ba9e,17230501000,17630101001,3316,UTC+3,56.1485263,38.8635035,30044
928,601780,3300900100000,8f9faad4-ff93-471d-b0c0-c8e5c0162dee,17240501000,17640101001,3326,UTC+3,56.3327616,39.391201,45804
930,602101,3301000100000,710f2d29-5c22-4d4d-be27-04713381c676,17242501000,17642101001,3334,UTC+3,55.3387017,41.634124,15208
933,601120,3301200300000,f1c2252b-c3da-43f4-86ea-5f05812e99d5,17246520000,17646120001,3316,UTC+3,55.9167118,39.1733641,17762
934,601140,3301200100000,b7ba6bfc-4b0c-4b05-88bd-267d50b36850,17246501000,17646101001,3316,UTC+3,55.9297657,39.4507913,15167
935,601110,3301200200000,50b6831d-52f4-4905-93d7-8e42812cd947,17246510000,17646110001,3316,UTC+3,55.9336424,39.624822,9136
938,601201,3301400100000,d33946c4-bda9-43a5-b5c4-1157ae28149a,17250501000,17650101001,3327,UTC+3,55.993798,40.0180034,19482
939,601240,3301400200000,67eb946d-db25-4ad2-9852-6436ed35b39e,17250503000,17650110001,3327,UTC+3,56.0180614,39.9564706,15707
941,601351,3301500100000,469a6b26-cb42-4db7-8fe7-758b946956c4,17252501000,17652101001,3304,UTC+3,55.949897,40.8563392,11848
943,601291,3301600100000,f347f78e-f991-4b0b-bfbd-600ac927b009,17254501000,17654101001,3340,UTC+3,56.4273814,40.4525581,10535
945,601800,3301700100000,4859c31b-fba4-460a-9543-befc791da8a9,17256501000,17656101001,3326,UTC+3,56.4938067,39.6679311,19588
946,167000,1100000100000,d2944a73-daf4-4a08-9b34-d9b0af7785a1,87401000000,87701000001,1100,UTC+3,61.668789,50.8356491,235006
947,169900,1100000200000,e0bf9ea3-7cbf-4b13-95f1-32c3ee9b3ae5,87410000000,87710000001,1103,UTC+3,67.4973484,64.0611045,70551
950,169600,1100000500000,e0ba898b-b813-4293-b817-510d586afd6e,87420000000,87620101001,1105,UTC+3,65.1485717,57.22388,43458
951,169710,1100000700000,267fd50d-0077-4041-9594-18b1de5f2acb,87423000000,87723000001,1106,UTC+3,65.9941116,57.5570054,41100
952,169840,1100000400000,1b136d3e-3bd6-440c-a3fd-23303143c440,87415000000,87715000001,1100,UTC+3,66.0368196,60.1154612,32021
953,169300,1100000800000,067b4cef-e128-4d5a-8305-fecf53e7b7e8,87425000000,87725000001,1102,UTC+3,63.5564779,53.7014202,99642
956,169200,1100600100000,77fc9582-dbc7-4696-9ddc-00471e94553f,87208501000,87608101001,1121,UTC+3,62.5965314,50.8731889,14574
965,169060,1101700200000,2144ca72-ea8d-4ad6-90bc-e8443944087a,87244505000,87644105001,1121,UTC+3,62.3580188,50.0719738,10732
968,186930,1000000400000,1925075b-8541-4075-97ea-edad0557626e,86406000000,86706000001,1031,UTC+3,64.5889946,30.6015567,28433
969,185000,1000000100000,ccc34487-8fd4-4e71-b032-f4e6c82fb354,86401000000,86701000,1001,UTC+3,61.78909,34.3596263,263540
971,186790,1000000700000,7fa96873-4865-4f14-99e4-78d118cdca8b,86410000017,86610101001,1035,UTC+3,61.7032216,30.6917021,19215
974,186610,1000400100000,e4338e50-dae7-4bd0-8843-ca0db77140d3,86212501000,86612101001,1031,UTC+3,64.9543657,34.5948547,13061
976,186220,1000500100000,ca9f6919-1174-4f35-a932-232fa02a4334,86215501000,86615101001,1039,UTC+3,62.2059866,34.2681778,32978
978,186730,1000600100000,5b02bb69-ea4f-482d-b6c3-5bdfea5244d6,86218501000,86618101001,1035,UTC+3,61.5189466,30.199592,7818
980,186500,1000200100000,b4bc7957-5539-4da9-ac5f-d6ee037c0d52,86204501000,86604101001,1032,UTC+3,64.5378468,34.7799717,11217
983,186350,1000800100000,fec511c3-62fc-4093-95bd-89f05b26afa6,86224501000,86624101001,1039,UTC+3,62.9127678,34.4567614,15536
986,186000,1001000100000,38568ddc-20b7-409f-aa76-024b3b02c637,86230501000,86630101001,1035,UTC+3,60.9793604,32.9726031,9060
988,186150,1001300100000,ed96ee68-5ea9-4ebd-950a-2bbbd545b78e,86242501000,86642101001,1039,UTC+3,61.8059147,36.5330088,9698
990,186810,1001100100000,284264da-5fb5-4301-b36a-1127d751329d,86233501000,86633101001,1035,UTC+3,61.5756886,31.4641309,11484
993,186870,1001500100000,8a5c4019-f746-4445-8679-cb6740633a78,86250501000,86650101001,1040,UTC+3,62.0787769,32.3499029,9763
995,186420,1001400100000,4eb67866-2460-40c3-b69f-80889385caa3,86245501000,86645101001,1032,UTC+3,63.7437211,34.3126755,29660
996,162600,3500000200000,b4c30848-5181-44b4-88fa-456e1c4aeb0f,19430000000,19730000,3528,UTC+3,59.1269214,37.9092243,312311
997,160000,3500000100000,023484a5-f98d-4849-82e1-b7e0444b54ef,19401000000,19701000001,3500,UTC+3,59.2484186,39.8356461,301642
1000,161200,3500400100000,9444e5a5-b164-42b8-b4ff-e3b4c157fc54,19210501000,19610101,3533,UTC+3,60.0307914,37.7891123,9614
1002,162480,3500200100000,e61e9415-3cdc-4e44-9cdf-a98662bab04f,19205501000,19605101,3532,UTC+3,59.389309,35.9378318,12074
1006,162390,3500600100000,9db452cb-452a-4373-9610-a265b3b55653,19410000000,19614101001,3538,UTC+3,60.7603243,46.3053893,31664
1007,162341,3500600200000,78a546b6-196d-407f-a082-e7e85ff4acad,19410501000,19614105,3538,UTC+3,60.9613991,46.481465,7003
1011,162000,3501000100000,aeee36bc-969a-4cc6-9fb3-5e237e776068,19224501000,19624101,3529,UTC+3,58.8757657,40.248477,15528
1013,162900,3500900100000,f66fbc22-445e-42ab-8f53-3de507d877c9,19222501000,19622101,3533,UTC+3,61.0064157,36.4495835,10490
1016,161100,3501200100000,bfe722ba-8bfd-4dbd-acc5-73da667a0f95,19228501000,19628101,3533,UTC+3,59.8590353,38.3749854,7735
1021,442317,5802300100000,6e26041a-db1c-4f41-93f1-f056ab0b70ef,56253501000,56653101001,5826,UTC+3,53.7138397,46.079962,22471
1024,162107,3501700200000,eb52b8bf-131d-4250-9a09-c0d41a7d42ee,19238504000,19638104,3537,UTC+3,59.5037947,40.3440473,4797
1027,161300,3502000100000,3a0d6df8-c23f-4435-83bb-9f97dd2e3343,19246501000,19646101001,3535,UTC+3,59.9735051,42.7589701,9784
1031,162840,3502200100000,3c2ceeea-04a9-4171-b4dd-341620290258,19250501000,19650101,3532,UTC+3,58.8383671,36.4425046,9478
1033,162250,3502300100000,e5e0513c-fc84-4373-b3ee-05f8382f8110,19252501000,19652101001,3535,UTC+3,59.9477728,40.2000794,10078
1037,183000,5100000100000,b7127184-ead6-422b-b7cf-4fc7725b47a5,47401000000,47701000001,5100,UTC+3,69.0076958,33.0686019,307664
1038,184200,5100000200000,f0851e80-59d9-400b-b6d5-5f5f623bb29d,47405000000,47705000,5118,UTC+3,67.5678295,33.4067218,59690
1039,184530,5100000700000,c5fe1817-5163-4e3b-b06a-36d322c6bf57,47417000000,47717000,5108,UTC+3,68.1422068,33.2670094,23079
1040,184310,5100000300000,81a88076-04de-46c9-940a-3cb300e70e5b,47533000000,47733000,5110,UTC+3,69.4003895,32.4502225,11206
1041,184640,5100000800000,0a358e8a-d3c4-45e5-b9fc-126092afd6f5,47531000000,47731000,5110,UTC+3,68.0509133,39.5076034,2177
1042,184230,5100000900000,d70b2917-8cea-4555-a9fe-6d2c72d8d9cc,47419000000,47719000,5102,UTC+3,67.3730192,32.497541,15106
1043,184250,5100000500000,f658a2c0-1f7d-4423-9465-e55d3553bf86,47412000000,47712000,5118,UTC+3,67.6150979,33.6637196,28659
1045,184505,5100000600000,177e037d-a06d-4f8a-9333-fd534dd34c5d,47415000000,47715000001,5100,UTC+3,67.9385206,32.9358886,45381
1047,184380,5100300100000,866ace16-21ff-49c4-af8d-b74ef0e80208,47205501000,47605101001,5105,UTC+3,68.8785079,33.0262014,10447
1050,184144,5100200100000,01cc7377-a3a7-4793-9c77-52e3ef66a6ff,47203501000,47703000001,5108,UTC+3,67.5661466,30.4742082,18836
1052,184601,5100001100000,53e652bc-dd1b-44e1-9ab2-401b04cf3ceb,47530000000,47730000,5110,UTC+3,69.0765029,33.4178354,50076
1056,184430,5100500200000,304cb068-e1d1-4947-944f-07c38cd8db6e,47215503000,47615103001,5105,UTC+3,69.413232,30.7985332,15835
1057,184670,5100001200000,b77147ce-b55e-4019-9aca-ed3872b9fbb0,47529000000,47737000005,5110,UTC+3,69.2490009,33.3152445,11089
1058,184650,5100001000000,a4ae6202-6ec6-4bc6-abc5-4ecd6ca96d53,47525000000,47737000005,5110,UTC+3,69.1988373,33.4509985,17304
1059,184682,5100001300000,22e4a0a6-68a6-47bc-a08c-11610ec6231a,47527000000,47737000011,5110,UTC+3,69.1921469,33.2382821,12698
1061,236001,3900000100000,df679694-d505-4dd3-b514-4ba48c8a97d8,27401000000,27701000001,3905,UTC+2,54.7073218,20.5072458,431491
1062,238590,3900000300000,9fee1c1b-9d14-42ea-8ff9-2e903501d43d,27417000000,27717000001,3917,UTC+2,54.9516927,20.227697,11017
1063,238450,3900000900000,2942ef2d-01b0-4137-8f46-5228e9eedd7f,27203510000,27712000001,3917,UTC+2,54.4645591,19.9454114,7757
1065,238210,3900300100000,8f9e9cc0-711f-470a-9fff-2a65c00c8439,27206501000,27706000001,3917,UTC+2,54.6588981,21.0500584,13888
1066,301205,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9,70248504000,70648104001,7151,UTC+3,53.9337099,37.6315517,7537
1068,238420,3900200100000,427dc561-3277-43bd-a310-7c1953a3c8bd,27203501000,27703000001,3917,UTC+2,54.3866976,20.6418545,6399
1069,238460,3900000800000,04950f38-5c4c-4989-8b7a-6224795a2b59,27203505000,27711000001,3917,UTC+2,54.5693538,20.1691909,3788
1070,238340,3900000600000,6d379259-b8d5-4cca-9412-1ded0849fd1a,27425000000,27725000001,3917,UTC+2,54.6774051,20.1356625,21380
1072,652780,4200300100000,9924881d-bc20-4e72-8c2e-e4cf415c93c1,32413000000,32602101001,4202,UTC+7,54.2860005,85.947723,24816
1074,238710,3900800100000,180fcdbd-95b4-41f5-90f5-cbe9b9c83da7,27221501000,27714000001,3914,UTC+2,55.0315543,22.0323961,11794
1076,238326,3900600100000,448d8a42-8ebf-4ca5-a9f2-98efb532630f,27215500000,27710000001,3917,UTC+2,54.9600226,20.4753274,13015
1078,143090,5000001100000,6e8a99b2-e6bd-4169-acb3-f7e6cd53be3b,46505000000,46706000001,5032,UTC+3,55.5978962,37.0395137,36057
1080,238050,3900500100000,66cb21da-0212-4d22-a2a3-f1badcd3a9d4,27212501000,27709000001,3914,UTC+2,54.5915477,22.1944114,28260
1082,456780,7400001100000,8192c863-edbf-4825-8523-0612ae80e5a7,75543000000,75743000001,7413,UTC+5,55.7631922,60.7076337,82268
1084,238010,3900900100000,4fb71afc-f221-454e-9edf-d6fd9ee07418,27224501000,27624101001,3914,UTC+2,54.6314454,22.5713658,4584
1086,238400,3901200100000,2b3f4c49-0e5b-44c8-bf56-a335eb551c23,27233501000,27719000001,3917,UTC+2,54.4430604,21.0083638,4323
1088,238630,3901100100000,27fd5628-fbd7-4641-abed-b213af6029b8,27230501000,27718000001,3917,UTC+2,54.8626321,21.0998148,7580
1090,238600,3901300100000,f731c104-431c-494c-b4e8-f97ccaaf71b9,27236501000,27727000001,3914,UTC+2,55.0451054,21.6742294,4614
1092,188910,4700600400000,878aa7cc-76f0-42c8-90f5-3489f43c169c,41215508000,41615108,4704,UTC+3,60.3660787,28.6135962,6122
1093,238520,3901500100000,97323948-09db-411c-8e9a-43ad2ec25687,27405000000,27605101001,3917,UTC+2,54.6514128,19.9141911,32670
1095,238150,3901400100000,acde8f61-fd56-4cec-a4df-1f033e2a63ee,27239501000,27739000001,3914,UTC+2,54.6243928,21.7969179,40464
1097,238560,3901600100000,19436029-357a-435b-8156-b01fba4ea8a5,27420000000,27634101001,3917,UTC+2,54.9439566,20.1514789,10775
1098,180000,6000000100000,2858811e-448a-482e-9863-e03bf06bb5d4,58401000000,58701000001,6027,UTC+3,57.819284,28.3318188,203974
1099,182100,6000000200000,ca091eae-2c39-4730-b57d-b2fa570f71cb,58410000000,58710000,6000,UTC+3,56.3321847,30.550757,98778
1105,181600,6000400100000,cdbe4f8f-1a44-4c99-a3c8-06b501a3ad2e,58208501000,58608101001,6027,UTC+3,58.7432585,27.8263328,4379
1110,182670,6000600100000,31e4b2e4-ae67-43db-82ea-8728cd5a71c7,58212501000,58612101,6030,UTC+3,57.8269802,29.9629569,9061
1112,182500,6001000100000,6570fdb6-7602-477e-a783-f186456dabfe,58220501000,58620101001,6009,UTC+3,56.0201544,29.9240505,16324
1114,182200,6001200100000,af8fb4a0-5d4e-4e0e-94fc-20021da2f67a,58226501000,58626101001,6025,UTC+3,56.3407627,30.1527712,8119
1116,182440,6001100100000,236c48ca-48c9-471f-8891-0b73ea89bc2b,58223501000,58623101001,6031,UTC+3,57.0298332,29.343333,3695
1118,181353,6001400100000,67d379ab-16ac-40d0-95c0-f5f1cbeb578d,58233501000,58633101001,6032,UTC+3,57.3452408,28.3437107,21670
1120,182333,6001300100000,59c2f176-3b63-4086-bc6c-efa246c64a1e,58229501000,58629101001,6031,UTC+3,56.7107956,28.6717455,11601
1123,181502,6001600100000,8cb44bcc-4e46-409a-972a-b99a59fcc7e9,58240501000,58640101001,6032,UTC+3,57.8146689,27.6222823,12308
1126,182620,6001800100000,c02d55c3-2086-400f-81b7-f1f540f31a87,58247501000,58647101,6030,UTC+3,57.7764223,29.5436424,10608
1128,182300,6001900100000,28a7a368-16ab-4ffc-9b3e-4a4c3e16bf74,58250501000,58650101001,6009,UTC+3,56.3375131,29.3668243,4619
1131,181410,6002100100000,8cfcdc08-f726-4aff-abfa-b20199b32172,58253501000,58653101001,6032,UTC+3,57.0637109,27.9234759,5826
1133,182250,6002200100000,749fbd77-ddae-408b-8ad8-154a0a22306a,58254501000,58654101001,6009,UTC+3,56.2907663,28.4725735,6375
1138,173000,5300000100000,8d0a05bf-3b8a-43e9-ac26-7ce61d7c4560,49401000000,49701000001,5321,UTC+3,58.5214003,31.2755051,218724
1141,174400,5300300100000,ae2f372e-7df2-400c-95f9-4b0522567634,49408000000,49606101001,5331,UTC+3,58.3839866,33.9176761,54731
1143,175400,5300400100000,a9075bb6-f2b2-497f-86e1-fe3d9592c075,49208501000,49608101001,5331,UTC+3,57.9822906,33.2369492,16099
1148,174260,5300900100000,58fbfb62-6e1e-402d-8c8d-c8ec722f4a5a,49220501000,49620101001,5336,UTC+3,58.8458076,32.2247984,12461
1153,174350,5301200100000,b9e66b8f-b027-4e77-8466-55ba3be0b42b,49228501000,49628101001,5331,UTC+3,58.3908717,33.2902474,12464
1156,174510,5301400100000,4ad123c8-0130-4432-9d6c-e64946f2d647,49232501000,49632101001,5331,UTC+3,58.5973944,35.8144523,15911
1158,175040,5301600100000,c2f4a34c-80b4-4aea-a45b-d932909cccc0,49238501000,49638101001,5332,UTC+3,58.1201693,30.309285,10317
1163,175200,5301700100000,bc4e8fbc-54dc-4114-9c48-fd7a9b3e2e5c,49413000000,49639101001,5332,UTC+3,57.9906873,31.3555076,32235
1165,174210,5302000100000,a084418b-c41f-4086-9009-0adb7e9117bf,49250501000,49650101001,5336,UTC+3,59.1247477,31.6865406,16148
